ID|Name|Description|Brand|Category|Link|ImageLink|Price|SalePrice|Availability|Rating|ReleaseDate
2324|M&M's Peanut Butter Chocolate Candies Packs: 24-Piece Box|"<br><p id=""longDescription"">Yummy peanut butter orbs are coated with milk chocolate and thin candy shells.... Peanut Butter M&amp;M's!<br><br>Unit Price = $1.00/pack.<br><br>Display box contains 24 packs of M&amp;M's Peanut Butter Chocolate Candies.<br><br>Shipping Weight ~ 4 lbs.</p>"|Canary|Candy Bars & Checkout Stand Candy|http://canary.dev/products/2324|http://www.candywarehouse.com//assets/item/regular/image-127617.jpg|24.0||Y|3|1986-09-12 05:32:49
2318|M&M-Mars Miniature Chocolate Bars Mix: 700-Piece Case|"<br><p id=""longDescription""></p> <div>M&amp;M-Mars brand miniature candy bars in bulk!<br><br> Assortment includes 5 favorites:<br><b>Twix<br> Snickers<br> Milky Way<br> 3 Musketeers<br> Milk Way Midnight</b><br><br> Unit Price = $0.10/piece.<br><br> Case contains 700 Assorted M&amp;M-Mars Mini Chocolate Candy Bars packed in 4 bags, each with a net weight of 52 ounces.<br><br> Shipping Weight ~ 15 lbs.</div>"|Mars|Bulk Wrapped Candy|http://canary.dev/products/2318|http://www.candywarehouse.com//assets/item/regular/image-128503.jpg|70.0||Y|5|1996-08-15 14:05:41
2388|Magic Colors Bubble Gum Crayons: 240-Piece Bag|"<br><p id=""longDescription""></p> <div>Colorful paper wrappers conceal yummy sticks of bubblegum!</div> <div> </div> <div> <strong>Stick Length:</strong> 3 Inches</div> <div> </div> <div>Unit Price = $0.05/piece.</div> <div> </div> <div>Bag contains 240 Magic Colors Bubble Gum Crayons.</div> <div> </div> <div>Shipping Weight ~ 3 lbs.</div>"|Canary|Gum / Bubblegum|http://canary.dev/products/2388|http://www.candywarehouse.com//assets/item/regular/magic-colors-ff-131443-w.jpg|12.0||Y|5|1973-11-12 16:03:38
2735|Marukawa Gum 7-Flavor Assortment Packs: 15-Piece Box|"<br><p id=""longDescription""></p> <div>Yummy bubblegum chunks and gumballs in mini packs that are perfect for on-the-go chewing action.<br><br> Assortment includes 7 fabulous flavors:<br><b>Green Apple, Peach, Orange, Strawberry, Melon, Grape, and Bubble Gum.</b><br><br> Unit Price = $2.50/pack.<br><br> Display box contains 15 packs of Marukawa Gumballs 7-Flavor Assortment. Made in Japan.<br><br> Shipping Weight ~ 1 lb.</div>"|Canary|Asian Candy|http://canary.dev/products/2735|http://www.candywarehouse.com//assets/item/regular/image-126752.jpg|37.5||Y|3|1991-08-20 14:14:35
2353|Marvel Heroes Candy Mix: 100-Piece Bag|"<br><p id=""longDescription""></p> <div>These super heroes from the 2012 movie <em>The Avengers</em> are looking for a few good snackers. Are you ready to team up with Captain America, Thor, Iron Man, and Spiderman to protect Earth from all of the multiverse’s evil-doers and super villains? On second thought, maybe it's better to leave the job to the experts. Kick back, relax, and enjoy Dig ‘n Dips, Candy Rolls, Lollipops and Fruit Chews featuring your favorite Marvel super heroes. There’s no telling what kinds of superpowers you will acquire from these sweet treats! Super strength? Telekinesis? Spidey sense? One thing's for sure, you'll be a hero in your house when you bring home this tasty bag!<br><br> Unit Price = $0.10/piece.<br><br> Bag includes 100 pieces of Marvel Heroes Candy.</div> <div> </div> <div>Shipping Weight ~ 2 lbs.</div>"|Canary|Candy & Chocolate Mini Packs|http://canary.dev/products/2353|http://www.candywarehouse.com//assets/item/regular/marvel-candy-mix-ff-1312591.jpg|10.0||Y|5|1987-02-09 10:30:19
2584|Mega Candy Buttons Sheets: 3-Piece Pack|"<br><p id=""longDescription""></p> <div>Mega Candy Buttons!<br> Sweet candy drops featured in 4 fabulous colors and flavors:<br><b>Red - Cherry<br> Orange - Orange<br> Yellow - Lemon<br> Blue - Raspberry</b><br><br> These sweets sheets are especially designed to allow the candy buttons to be pulled off the paper. There's no struggling to pick pieces of paper out of your mouth, although the paper itself is FDA approved for consumption.<br><br><b>Button Diameter:</b> 1/2 Inch</div> <div> </div> <div>Unit Price = $1.00/sheet.<br><br> Package includes 3 sheets of Mega Candy Buttons.<br><br> Shipping Weight ~ 1/2 lb. Kosher Certified.</div>"|Canary|Giant Candy|http://canary.dev/products/2584|http://www.candywarehouse.com//assets/item/regular/image-129852.jpg|3.0||Y|3|2007-12-17 09:23:00
2583|Mega Fruit 2-Inch Gumballs: 138-Piece Case|"<br><p id=""longDescription""></p> <div>Massive chunks of bubble gum in the shape and color of fruits!<br> Flavors include:<br><b>Lemon, Strawberry, Orange, Grape, Watermelon, and Apple.</b><br><br><b>Gumball Diameter:</b> 2 Inches</div> <div> </div> <div>Unit Price = $0.50/piece.<br><br> Case contains 138 pieces of Mega Fruit Bubble Gum.<br> Made in Canada.<br><br> Shipping Weight ~ 18 lbs. Kosher Certified.</div>"|Canary|Bubble Gum Gumballs|http://canary.dev/products/2583|http://www.candywarehouse.com//assets/item/regular/image-126825.jpg|69.0||Y|1|1992-05-30 03:33:58
2580|Mega Mouth 2-Inch Gumballs: 138-Piece Case|"<br><p id=""longDescription"">These gigantic gumballs will pack your mouth full of bubble-blowing action. Perfect for creating that ""over the top"" candy dish!<br><br><b>Gumball Diameter:</b> 2 Inches<br><br>Unit Price = $0.50/gumball.<br><br>Case contains 138 Mega Mouth Assorted Colors Gumballs.<br><br>Made in Canada.<br><br>Shipping Weight ~ 18 lbs.</p>"|Canary|Bubble Gum Gumballs|http://canary.dev/products/2580|http://www.candywarehouse.com//assets/item/regular/gumballs-128204.jpg|69.0||Y|4|1978-07-01 07:05:14
2699|Mega Smarties Candy Rolls: 24-Piece Box|"<br><p id=""longDescription""></p> <div>First came the original Smarties roll, then the Giant Smarties roll, and now the largest of them all... DUN DA DUN ...the Smarties MEGA Roll! These Smarties are bigger and 'badder' than ever!<br><br> Unit Price = $1.25/roll.<br><br> Display box contains 24 Mega Smarties Candy Rolls, each with a net weight of 2.25 ounces.<br><br> Shipping Weight ~ 4 lbs.</div>"|Canary|Sweet Tarts Candy|http://canary.dev/products/2699|http://www.candywarehouse.com//assets/item/regular/image-127018.jpg|30.0||Y|3|1993-12-30 11:39:35
2592|Metal 2-Ounce Candy Scoop|"<br><p id=""longDescription"">Perfect for any candy bowl, this 2 ounce aluminum scoop features a high-shine design that combines form with function. Made fully from high quality cast aluminum, the scoop will not fall victim to rust and corrosion damage. The handle wraps around to provide a comfortable grip and the scoop features a skinny mouth for more controlled treat dispensing.<br><br>Shipping Weight ~ 1/4 lb.</p>"|Canary|Candy Display Equipment & Supplies|http://canary.dev/products/2592|http://www.candywarehouse.com//assets/item/regular/image-126755.jpg|5.0||Y|2|1992-12-04 01:03:47
2591|Metal 2-Ounce Candy Scoop with Flat Bottom|"<br><p id=""longDescription""></p> <div>Tom Hanks in <em>Forrest Gump</em>, Val Kilmer in <em>Top Gun</em>, Bridgette Nielsen in <em>Rocky III</em>, the crew cut-emulating flat top hairstyle makes a bold statement. Sleek, angular and high maintenance, this look requires that the wearer visit the electric clipper-wielding barber every week in order to maintain that level plane of straight, stand-up hair. With a bottom that's as flat as a pancake, this metal candy scoop makes your life easier, not harder, and shows that you have a modern sense of style. Not too small and not too big, with the capacity of two ounces, this aluminum scoop is just the right size for gathering up the perfect amount of sugary treats displayed in pretty candy containers. Ideal for events, a few of these cool scoop designs puts the must-have finishing touches on your sophisticated, color-coordinated candy buffet. Display them on either side of your table atop rectangular plates, or place them strategically inside a container of candy so that guests feel welcome to snack. You'll be glad you did when you see how great they look!<br><br><b>Total Length:</b> 5.5 Inches<br><br><b>Capacity:</b> 2 Ounces<br><br> Shipping Weight ~ 1/4 lb.<br><br><strong>Care Instructions:</strong> Hand wash only!</div>"|Canary|Candy Display Equipment & Supplies|http://canary.dev/products/2591|http://www.candywarehouse.com//assets/item/regular/2-ounce-metal-scoop-im2-131588.jpg|3.0||Y|3|1979-12-13 16:15:55
2593|Metal 5-Ounce Candy Scoop|"<br><p id=""longDescription"">This polished aluminum scoop with hand grip is an excellent tool for ""scarfing up"" your favorite sweet treats!<br><br><b>Total Length:</b> 7 Inches<br><br><b>Capacity:</b> 5 Ounces<br><br>Shipping Weight ~ 1 lb.</p>"|Canary|Candy Display Equipment & Supplies|http://canary.dev/products/2593|http://www.candywarehouse.com//assets/item/regular/metal-candy-scoop-127246-im.jpg|5.0||Y|2|1979-03-18 15:47:33
2291|Micro Assorted Colors 1/4-Inch Jawbreakers: 10LB Case|"<br><p id=""longDescription""></p> <div>Tiny, colorful jawbreakers that will jostle about in your mouth as you suck on handfuls at a time! Because of their small size and the panning process used to manufacture them, these candies are actually soft, unlike pressed dextrose candies such as Tart-n-Tiny's.<br><br><b>Jawbreaker Diameter:</b> 1/4 Inch<br><br> Unit Price = $3.95/lb.<br><br> Case contains 10 pounds of Assorted Colors Micro Jawbreakers Candy.<br><br> Made in the USA.<br><br> Shipping Weight ~ 11 lbs. Kosher Certified.</div>"|Canary|Bulk Unwrapped Candy|http://canary.dev/products/2291|http://www.candywarehouse.com//assets/item/regular/jawbreakers-candy-126843.jpg|39.5||Y|1|2000-06-11 14:42:47
2432|Micro Psychedelic White 1/4-Inch Jawbreakers: 10LB Case|"<br><p id=""longDescription""></p> <div>White, color-splattered jawbreakers! Because of their tiny size and the panning process used to manufacture them, these candies are soft, unlike pressed dextrose candy pieces.<br><br><b>Jawbreaker Diameter:</b> 1/4 Inch<br><br> Unit Price = $3.95/lb.<br><br> Case contains 10 pounds of Micro Psychedelic Jawbreakers Candy.<br><br> Made in the USA.<br><br> Shipping Weight ~ 11 lbs. Kosher Certified.</div>"|Canary|Jawbreakers Candy|http://canary.dev/products/2432|http://www.candywarehouse.com//assets/item/regular/jawbreakers-candy-126842.jpg|39.5||Y|4|1998-03-13 18:16:52
2294|Mike & Ike Candy: 4.5LB Bag|"<br><p id=""longDescription""></p> <div>Yummy, chewy candies in an assortment of fabulous fruity flavors. Mike and Ikes are a candy classic!<br><br> There are approximately 225 pieces per pound.<br><br> Unit Price = $3.30/lb.<br><br> Bag contains 4.5 pounds of Mike and Ike Candy.<br><br> Made in the USA.<br><br> Shipping Weight ~ 5 lbs. Kosher Certified.</div>"|Canary|Bulk Unwrapped Candy|http://canary.dev/products/2294|http://www.candywarehouse.com//assets/item/regular/Mike-Ike-Candy-im-1268841.jpg|14.85||Y|1|2011-01-03 21:23:48
2624|Mike & Ike Green Apple - Watermelon Fruit Twists Candy Packs: 18-Piece Box|"<br><p id=""longDescription""></p> <div>Delicious green apple and watermelon flavored licorice twists with matching juicy fillings!<br><br><b>Twist Length:</b> 6 Inches<br><br> Unit Price = $2.00/pack.<br><br> Display box contains 18 Mike and Ike Green Apple &amp; Watermelon Fruit Twists Candy Packs, each with a net weight of 3.3 ounces.<br><br> Shipping Weight ~ 5 lbs. Made in Spain.</div>"|Canary|Theater / King Size Candy Packs|http://canary.dev/products/2624|http://www.candywarehouse.com//assets/item/regular/image-129224.jpg|36.0||Y|4|1983-10-16 02:56:37
2623|Mike & Ike Strawberry Fruit Twists Candy Packs: 18-Piece Box|"<br><p id=""longDescription""></p> <div>Delicious strawberry licorice twists with a juicy strawberry filling!<br><br><b>Twist Length:</b> 6 Inches<br><br> Unit Price = $2.00/pack.<br><br> Display box contains 18 Mike &amp; Ike Strawberry Fruit Twists Candy Packs, each with a net weight of 3.3 ounces.<br><br> Shipping Weight ~ 5 lbs. Made in Spain.</div>"|Canary|Theater / King Size Candy Packs|http://canary.dev/products/2623|http://www.candywarehouse.com//assets/item/regular/image-129223.jpg|36.0||Y|2|2008-08-19 08:39:43
2447|Mike & Ike Tangy Twister Jelly Beans: 14-Ounce Bag|"<br><p id=""longDescription""></p> <div>Perky jelly beans featuring a unique medley of Mike &amp; Ike fruity flavors. Assortment includes 5 mouth-watering flavors:<br><b>Apple, Raspberry, Pineapple, Citrus Punch, and Cherry.</b><br><br> Bag contains 14 ounces of Mike &amp; Ike Tangy Twister Jelly Beans Candy...that's about 225 pieces.<br><br> Made in the USA.<br><br> Shipping Weight ~ 1 lb. Kosher Certified.</div>"|Canary|Jelly Beans|http://canary.dev/products/2447|http://www.candywarehouse.com//assets/item/regular/image-126097.jpg|3.0||Y|5|2002-09-21 06:13:29
2279|Milk Chocolate Covered Gummi Bears: 8LB Tub|"<br><p id=""longDescription""></p> <div>Delicious milk chocolate-covered gummi bears packed in resealable plastic tubs. Awaken your taste buds from hibernation!<br><br> Unit Cost = $8.60/lb.<br><br> Resealable plastic tub contains 8 pounds of Milk Chocolate Covered Gummy Bears Candy. Made in Sweden.<br><br> Shipping Weight ~ 10 lbs.</div>"|Canary|Bulk Chocolates|http://canary.dev/products/2279|http://www.candywarehouse.com//assets/item/regular/milk-choc-covered-gummi-bears-icon-128118-im.jpg|68.8||Y|2|1983-05-02 07:55:53
2281|Milk Chocolate Covered Mini Pretzels: 4LB Box|"<br><p id=""longDescription""></p> <div>Crispy, mini pretzels drenched in rich milk chocolate!<br><br> There are approximately 80 pieces per pound.<br><br> Unit Price = $14.90/lb.<br><br> Box contains 4 pounds of Milk Chocolate Covered Mini Pretzels Candy.<br> Made in the USA.<br><br> Shipping Weight ~ 5 lbs. Kosher Certified.</div>"|Canary|Bulk Chocolates|http://canary.dev/products/2281|http://www.candywarehouse.com//assets/item/regular/ashers-milk-choc-mini-pretzels-icon-127037-im.jpg|59.6||Y|3|1978-02-11 04:56:30
2286|Milk Chocolate Covered Pecans: 5LB Bag|"<br><p id=""longDescription"">Plump, fresh pecans smothered in rich milk chocolate!<br><br>Unit Price = $9.90/lb.<br><br>Bag contains 5 pounds of Milk Chocolate Covered Pecans Candy.<br>Made in the USA.<br><br>Shipping Weight ~ 6 lbs.</p>"|Canary|Bulk Chocolates|http://canary.dev/products/2286|http://www.candywarehouse.com//assets/item/regular/image-128463.jpg|49.5||Y|4|2005-01-15 08:41:45
2339|Milky Way Candy Bars: 36-Piece Box|"<br><p id=""longDescription"">""Houston, we have a candy bar"". Need an out of this world candy?! No candy is more far-out than mouth-watering Milky Way Bars!<br><br>Unit Price = $1.00/bar.<br><br>Box contains 36 galactic Milk Way Candy Bars.<br><br>Shipping Weight ~ 5 lbs. Kosher Certified.</p>"|Canary|Candy Bars & Checkout Stand Candy|http://canary.dev/products/2339|http://www.candywarehouse.com//assets/item/regular/image-127609.jpg|36.0||Y|2|2003-06-28 01:32:49
2288|Mini Assorted Fruit Jell Slices -Unwrapped: 5LB Box|"<br><p id=""longDescription""></p> <div>Mini fruit jell slices in an assortment of fabulous fruity flavors like <b>Cherry, Grape, Lemon, Lime, Orange, and Watermelon.</b><br><br> There are approximately 55 pieces per pound.<br><b>Slice Dimensions (Inches):</b> 1 1/2 x 3/4<br><br> Unit Price = $5.90/lb.<br><br> Box contains 5 pounds of Mini Assorted Fruit Jell Slices Candy.<br> Made in Canada.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|Bulk Unwrapped Candy|http://canary.dev/products/2288|http://www.candywarehouse.com//assets/item/regular/image-127291.jpg|29.5||Y|3|2003-08-28 19:24:49
2757|Mini Candy Beach Buckets: 12-Piece Box|"<br><p id=""longDescription""></p> <div>Beach candy! Colorful plastic buckets are filled with 4 miniature swirl lollipops, 4 little sand toys, and a packet of candy sand. A mesh wrap encloses each bucket of treats. Whether you’re going to the beach, the lake, or just to the sandbox, Beach Bucket Toys N' Treats has something for everyone! They make the perfect hostess gift for beach themed events and parties.<br><br><b>Bucket Height:</b> 4 Inches<br><br> Unit Price = $2.00/bucket.<br><br> Display box contains 12 Mini Beach Buckets Toys-n-Treats Packs.<br><br> Shipping Weight ~ 3 lbs.</div>"|Canary|Candy Toys|http://canary.dev/products/2757|http://www.candywarehouse.com//assets/item/regular/image-126118.jpg|24.0||Y|5|2006-01-05 15:34:03
2617|Mini Charleston Chews Candy 4-Ounce Packs: 12-Piece Case|"<br><p id=""longDescription""></p> <div>Classic Charleston Chews in miniature nuggets! Chewy vanilla flavored nougat with a delicious chocolatey coating.</div> <div> <br> There are approximately 35 pieces per pack.<br><b>Piece Length:</b> 1 Inch</div> <div> <br> Unit Price = $2.00/box.</div> <div> <br> Case contains 12 Mini Charleston Chews Candy packs, each with a net weight of 4 ounces.</div> <div>Made in the USA.</div> <div> <br> Shipping Weight ~ 5 lbs.</div>"|Canary|Theater / King Size Candy Packs|http://canary.dev/products/2617|http://www.candywarehouse.com//assets/item/regular/mini-charleston-chew-13086.jpg|24.0||Y|3|2003-04-17 18:47:58
2793|Mini Jelly Belly Bean Machine|"<br><p id=""longDescription"">Just like the regular size Jelly Belly Bean Machine, only half the size. <br><br>This machine measures about 9 inches tall and holds about 24 ounces of Jelly Belly jelly beans. It also comes with a 4-ounce bag of Jelly Belly beans. These machines may be set-up to accept coins or dispense for free!<br><br>Shipping Weight ~ 4 lbs. Kosher Certified.</p>"|Jelly Belly|Candy & Gumball Machines|http://canary.dev/products/2793|http://www.candywarehouse.com//assets/item/regular/image-127231.jpg|29.5||Y|4|1996-09-08 15:33:35
2625|Mini M&M's Candy Mega Tubes: 24-Piece Box|"<br><p id=""longDescription""></p> <div>Playful mini M&amp;M's milk chocolate candies dance about in these Mega Tube dispensers!<br><br><b>Tube Specifications-</b><br> Height: 6 Inches<br> Diameter: 1 1/8 Inch<br><br> Unit Price = $2.00/tube.<br><br> Display box contains 24 M&amp;M's Minis Mega Candy Tubes.<br><br> Shipping Weight ~ 4 lbs.</div>"|Canary|Theater / King Size Candy Packs|http://canary.dev/products/2625|http://www.candywarehouse.com//assets/item/regular/image-127481.jpg|48.0||Y|2|1991-09-25 03:44:31
2326|Mini M&M's Candy Tubes: 24-Piece Box|"<br><p id=""longDescription""></p> <div>Delicious mini milk chocolate M&amp;M's candies are packed into colorful, resealable plastic tubes!<br><br><b>Tube Specifications-</b><br> Height: 4 Inches<br> Diameter: 1 Inch<br><br> Unit Price = $1.00/tube.<br><br> Display box contains 24 Mini M&amp;M's Milk Chocolate Candy Tubes, each with a net weight of 1.08 ounces.<br><br> Shipping Weight ~ 3 lbs.</div>"|Canary|Candy Bars & Checkout Stand Candy|http://canary.dev/products/2326|http://www.candywarehouse.com//assets/item/regular/image-127483.jpg|24.0||Y|1|2009-01-08 21:26:21
2670|Mini M&M's Candy: 25LB Case|"<br><p id=""longDescription"">Yummy miniature milk chocolate M&amp;M's that will make you say ""mmm-mmmm-mmmmm."" Great for toppings and baking!<br><br>Unit Price = $6.50/lb.<br><br>Case contains 25 pounds of Mini M&amp;M's Milk Chocolate Candy.<br><br>Shipping Weight ~ 26 lbs.</p>"|Canary|Candy Toppings & Baking Sweets|http://canary.dev/products/2670|http://www.candywarehouse.com//assets/item/regular/image-128350.jpg|162.5||Y|3|2009-02-14 00:08:43
2484|Mini Reese's Peanut Butter Cups: 25LB Case|"<br><p id=""longDescription""></p> <div>The popular milk chocolate and peanut butter combo in a miniature size!<br><br> There are approximately 56 pieces per pound.<br><br><b>Cup Width:</b> 1 Inch<br><br> Unit Price = $5.90/lb.<br><br> Case contains 25 pounds of Mini Reese's Peanut Butter Cups Candy.<br><br> Shipping Weight ~ 26 lbs. Kosher Certified.</div>"|Canary|Metallic Foil Wrapped Chocolates|http://canary.dev/products/2484|http://www.candywarehouse.com//assets/item/regular/image-126827.jpg|147.5||Y|2|2006-10-19 11:18:25
2673|Mini Reese's Pieces Candy: 25LB Case|"<br><p id=""longDescription"">Miniature sized versions of classic Reese's Pieces candies!<br><br>The perfect ice cream candy topper!<br><br>Unit Price = $5.90/lb.<br><br>Case contains 25 pounds of Mini Reese's Pieces Chocolate Candy.<br><br>Shipping Weight ~ 26 lbs.</p>"|Canary|Candy Toppings & Baking Sweets|http://canary.dev/products/2673|http://www.candywarehouse.com//assets/item/regular/image-129867.jpg|147.5||Y|1|1982-01-04 03:40:10
2803|Mr. Jelly Belly Bean Machine with Jelly Beans|"<br><p id=""longDescription""></p> <div>This is a must-have for the Jelly Belly lover in your life. Push Mr. Jelly Belly's handle and watch the real gears turn to dispense jelly beans down the chute. The machine is 9.25 inches high and holds 23 ounces of jelly beans. The gift box includes one 1 ounce sample bag of jelly beans.<br><br> Shipping Weight ~ 3 lbs. Kosher Certified.</div>"|Jelly Belly|Candy & Gumball Machines|http://canary.dev/products/2803|http://www.candywarehouse.com//assets/item/regular/mr-jelly-belly-machine-131736.jpg|24.0||Y|4|1989-05-15 14:15:50
2761|My Tunes Candy Music Players: 8-Piece Display|"<br><p id=""longDescription"">Groovy musical candy dispensers that really work!<br><br>• Each plays 3 different tunes<br><br>• Plays approximately 200 times<br><br>• 8 candy rolls in each pack<br><br>Unit Price = $4.90/player.<br><br>Display box contains 8 My Tunes Candy Music Players.<br><br>Shipping Weight ~ 3 lbs.</p>"|Canary|Candy Toys|http://canary.dev/products/2761|http://www.candywarehouse.com//assets/item/regular/image-127097.jpg|39.2||Y|2|1972-12-28 23:51:34
2551|Neapolitan Salt Water Taffy: 3LB Bag|"<br><p id=""longDescription""></p> <div>Delicious Neapolitan taffy! Each delicious morsel includes the classic color combination of pink, white, and brown representing three popular flavors: <b>Strawberry, Vanilla, and Chocolate.</b><br><br> There are about 65 pieces per pound.<br><br> Unit Price = $3.30/lb.<br><br> Bag contains 3 pounds of Neapolitan Salt Water Taffy Candy.<br><br> Made in the USA.<br><br> Shipping Weight ~ 4 lbs. Kosher Certified.<br><br><b>DISCLAIMER:</b> Color may vary from photographs. Manufacturing process often differs slightly with every batch. NO REFUNDS for COLOR variance.</div>"|Canary|Taffy|http://canary.dev/products/2551|http://www.candywarehouse.com//assets/item/regular/neapolitan-taffy-candy.jpg|9.9||Y|3|1984-03-18 04:05:17
2382|Nerds Giant Gumballs: 18-Piece Box|"<br><p id=""longDescription""></p> <div>What could be more cool than a Nerd? How about a Giant Nerd! These mammoth sized gumballs are stuffed full of yummy Nerds candy from Willy Wonka. The perfect candy surprise once your teeth have gnawed through the thick gum encasement. This assortment includes a variety of brightly colored gumballs.<br><br> Unit Price = $1.00/gumball.<br><br> Display box contains 18 wrapped Giant Nerds Gumballs, each with a net weight of 2.3 ounces. Made in Canada.<br><br> Shipping Weight ~ 3 lbs.</div>"|Canary|Giant Candy|http://canary.dev/products/2382|http://www.candywarehouse.com//assets/item/regular/image-127413.jpg|18.0||Y|5|2002-08-13 12:46:15
2810|Nerds Gumballs: 700-Piece Case|"<br><p id=""longDescription"">Fresh from the Willy Wonka Factory.... Nerds Gumballs in bulk!<br>Each hollow gumball is filled with fun Nerds candy nuggets.<br><br><b>Gumball Diameter:</b> 1 Inch<br><br>Unit Price = $0.15/piece.<br><br>Case contains 700 Nerds Gumballs.<br><br>Made in Canada.<br><br>Shipping Weight ~ 21 lbs.</p>"|Canary|Bubble Gum Gumballs|http://canary.dev/products/2810|http://www.candywarehouse.com//assets/item/regular/nerds-gumballs-1274101.jpg|105.0||Y|3|1971-04-21 00:12:30
2346|Nestle & Wonka Fun Size Candy Treats: 80-Piece Bag|"<br><p id=""longDescription""></p> <div>Forget the British Royals, this is the real wedding of the decade! Wonka and Nestle join forces to bring you one sweet and scrumptious bag of candy treats! Wonka Nerds and Everlasting Gobstoppers in the same bag as Butterfinger and Nestle Crunch Candy Bars? What is going on? This wacky assortment of snack size treats includes:<br><b>Nestle Butterfinger Candy Bars<br> Wonka Nerds<br> Nestle Crunch Candy Bars<br> Wonka Gobstopper Everlasting Jawbreakers</b><br><br> Unit Price = $0.15/piece.<br><br> Bag contains 80 pieces of Nestle &amp; Wonka Fun Size Candy Treats.<br><br> Shipping Weight ~ 3 lbs.</div>"|Canary|Candy & Chocolate Mini Packs|http://canary.dev/products/2346|http://www.candywarehouse.com//assets/item/regular/nestle-wonka-candy-assortment-ff-130046-w.jpg|12.0||Y|1|1995-09-18 07:54:46
2582|Nestle Crunch Giant Size Candy Bars: 12-Piece Box|"<br><p id=""longDescription""></p> <div>This giant candy bar is not for the faint of heart! It's almost a meal in itself. Take a bite and indulge in its crackling, milk chocolatey goodness.<br><br> Unit Price = $2.50/bar.<br><br> Display box contains 12 Nestle Crunch Giant Size Candy Bars.<br><br> Shipping Weight ~ 4 lbs. Kosher Certified.</div>"|Canary|Giant Candy|http://canary.dev/products/2582|http://www.candywarehouse.com//assets/item/regular/nestle-crunch-giant-size-132165-im.jpg|30.0||Y|5|1986-06-23 03:58:24
2344|Nestle Fun Size Candy Bars: 110-Piece Bag|"<br><p id=""longDescription""></p> <div>Classic snack size candy bars from Nestle including:<br><b>Butterfinger Bars<br> Nestlé Crunch Bars<br> 100 Grand Bars<br> Baby Ruth Bars</b> </div> <div> </div> <div>Bag contains 110 Fun Size Nestle Candy Bars.<br><br> Shipping Weight ~ 6 lbs.</div>"|Canary|Candy & Chocolate Mini Packs|http://canary.dev/products/2344|http://www.candywarehouse.com//assets/item/regular/nestle-asst-miniatures-110piece-im-_127663.jpg|19.9||Y|2|1985-02-15 02:34:24
2642|Nik-L-Nips Mini Drinks Wax Bottles Candy: 120-Piece Box|"<br><p id=""longDescription""></p> <div>Classic chewy wax bottles filled with sweet liquid candy. Each piece is wrapped to seal in freshness. Assortment includes five fruity flavors: <b>Chillin' Cherry, O-So Orange, Hello Lemon, Blazin' Blue Raspberry, and Groovin' Green.</b><br><br><b>Bottle Height:</b> 2 1/2 Inches<br><br> Unit Price = $0.20/bottle.<br><br> Display box contains 120 wrapped Nik-L-Nip Mini Drinks Wax Bottles Candy.<br><br> Made in Canada.<br><br> Shipping Weight ~ 4 lbs. Kosher Certified.</div>"|Canary|Liquid & Spray Candy|http://canary.dev/products/2642|http://www.candywarehouse.com//assets/item/regular/image-126155.jpg|24.0||Y|2|2005-07-26 14:53:52
2644|Nik-L-Nips Wax Bottles Candy Packs: 18-Piece Box|"<br><p id=""longDescription"">Old-fashioned wax bottles with sweet liquid filling in nifty 5-bottle packs!<br><br><b>Bottle Height:</b> 2 Inches<br><br>Unit Price = $1.00/5-pack.<br><br>Display box contains 18 packs of Nik-L-Nips Wax Bottles Candy.<br><br>Made in Canada.<br><br>Shipping Weight ~ 3 lbs. Kosher Certified.</p>"|Canary|Liquid & Spray Candy|http://canary.dev/products/2644|http://www.candywarehouse.com//assets/item/regular/image-127265.jpg|18.0||Y|3|2007-08-03 18:00:44
2542|Nougat Fluffs Fruit Taffy Candy Assortment: 3LB Bag|"<br><p id=""longDescription""></p> <div>Deliciously chewy gourmet nougat candies featuring exquisite designs and fabulous fruit flavors! This assortment may include the following:<br><b>Grape, Fuzzy Peach, Berry, Apple, Watermelon, Pear, Orange Slice, Strawberry, or Key Lime.</b><br><br> There are approximately 65 pieces per pound.<br><br> Unit Price = $9.90/lb.<br><br> Bag contains 3 pounds of Nougat Fluffs Fruit Taffy Candy Assortment.<br><br> Made in the USA.<br><br> Shipping Weight ~ 4 lbs.<br><br><b>DISCLAIMER:</b> This candy has a firm texture like old-fashioned hand-pulled taffy (so don’t let the manufacturer’s name ""Fluffs"" lead you astray!). External temperatures/climate can also affect consistency. NO REFUNDS.</div>"|Canary|Taffy|http://canary.dev/products/2542|http://www.candywarehouse.com//assets/item/regular/image-126158.jpg|29.7||Y|4|1985-10-25 23:00:12
2791|Old Fashioned Gumball Machine|"<br><p id=""longDescription""></p> <div>Authentic old-fashioned gumball machine featuring durable cast aluminum base with glass globe and a real working lock and key!<br><br><b>Total Height:</b> 15 Inches<br><br> This machine holds 62 ounces of gumballs, and accepts pennies, nickels, dimes, and quarters. It can also be adjusted for free dispensing. It can dispense gumballs, peanuts, or candy!<br><br> Shipping Weight ~ 7 lbs.</div>"|Canary|Candy & Gumball Machines|http://canary.dev/products/2791|http://www.candywarehouse.com//assets/item/regular/image-126162.jpg|69.5||Y|2|1975-02-12 14:23:34
